"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"2626","COPZ1",3,6757,-0.0494073414798977,0.000999000999000999,25.5818197727203
"2627","COPG1",3,6784,-0.0483905801057469,0.000999000999000999,28.2392981052399
"2628","KIFAP3",3,5865,-0.0392398381536432,0.000999000999000999,34.9538469314575
"2629","KIF21B",3,5272,-0.0645099923258994,0.000999000999000999,26.0903820991516
"2630","KIF1B",3,4799,-0.0762980326440364,0.000999000999000999,20.0200340747833
"2631","KIF13B",3,5001,-0.0760842552020249,0.000999000999000999,16.906506061554
"2632","TMED3",3,6276,-0.048670908877341,0.000999000999000999,14.594496011734
"2633","KIF26A",3,5630,-0.0394570478268603,0.000999000999000999,16.9422578811646
"2634","ARFGAP3",3,6541,-0.0447980883667344,0.000999000999000999,17.4547550678253
"2635","RACGAP1",2,2440,-0.116506401604083,0.000999000999000999,17.7992799282074
"2636","HLA-DMA",3,5380,-0.0478289083127114,0.000999000999000999,35.5497159957886
"2637","HLA-DMB",3,5094,-0.0539106024571524,0.000999000999000999,54.3164899349213
"2638","HLA-DOA",3,5380,-0.0477954095185605,0.000999000999000999,39.6775679588318
"2639","HLA-DOB",3,5380,-0.0476946451457547,0.000999000999000999,19.1200671195984
"2640","HMMR",2,2407,-0.141213410750092,0.000999000999000999,16.4961800575256
"2641","ARCN1",3,6757,-0.0499656345390537,0.000999000999000999,16.8152539730072
"2642","ARF3",3,5911,-0.0477815057260351,0.000999000999000999,19.071888923645
"2643","ARF4",3,6827,-0.0502224553352684,0.000999000999000999,15.097727060318
"2644","KIF3C",3,5690,-0.0373077559493964,0.000999000999000999,17.1391530036926
"2645","KIF5A",3,6375,-0.0427158048050854,0.000999000999000999,17.1910891532898
"2646","ARF5",3,5940,-0.0540283032053931,0.000999000999000999,20.531142950058
"2647","KLC1",3,6300,-0.0397858686232071,0.000999000999000999,27.2096548080444
"2648","KIFC1",3,4771,-0.0796440947012133,0.000999000999000999,27.4258627891541
"2649","KIF22",3,5630,-0.0393027974852582,0.000999000999000999,23.465106010437
"2650","MKI67",2,1157,-0.210874791856016,0.000999000999000999,20.8760638237
"2651","NEK2",2,2784,-0.0541044119502532,0.000999000999000999,17.3830680847168
"2652","TMED7",3,6276,-0.048906750741422,0.000999000999000999,15.458126783371
"2653","DCTN4",3,6221,-0.0389407515279563,0.000999000999000999,20.2880201339722
"2654","COPZ2",3,6276,-0.0491736346597842,0.000999000999000999,18.8157629966736
"2655","DTL",2,2211,-0.1732198769459,0.000999000999000999,22.3319699764252
"2656","NBAS",3,4907,-0.0828541948856352,0.000999000999000999,19.4164798259735
"2657","DYNC2LI1",3,6202,-0.0367054680799793,0.000999000999000999,18.2004799842834
"2658","GINS2",2,1333,-0.252198739665291,0.000999000999000999,18.4042291641235
"2659","STX18",3,5347,-0.0734631222249289,0.000999000999000999,17.2802789211273
