"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"4951","MAN2A1",5,9230,-0.0284340194395063,0.000999000999000999,16.4758858680725s
"4952","MAN1C1",5,9236,-0.0290634638232875,0.000999000999000999,16.5459110736847s
"4953","RAB33B",5,9222,-0.0340453445887643,0.000999000999000999,19.6145250797272s
"4954","RAB36",8,9395,-0.0163559432068208,0.018,19.2469580173492s
"4955","GOLGA5",5,9228,-0.0279153732092695,0.000999000999000999,16.2240619659424s
"4956","BAMBI",4,8828,-0.0335898907174857,0.000999000999000999,18.0212140083313s
"4957","BMP7",4,8781,-0.0458130741379487,0.000999000999000999,17.2002251148224s
"4958","SBDS",4,9038,-0.0188483369227828,0.007,17.587907075882s
"4959","PIN4",4,7080,-0.0419822258915305,0.000999000999000999,15.6094210147858s
"4960","RBM27",6,9378,-0.0224508161530984,0.000999000999000999,16.7351851463318s
"4961","PPIB",4,8907,-0.0349822148538532,0.000999000999000999,14.9260530471802s
"4962","THY1",4,8982,-0.0304741937096996,0.000999000999000999,17.8452589511871s
"4963","HYOU1",4,8870,-0.0352481571974956,0.000999000999000999,17.7971749305725s
"4964","KDSR",4,8616,-0.0284739768175041,0.000999000999000999,17.2134249210358s
"4965","NUBP2",7,9392,-0.0121492205276314,0.053,17.5935571193695s
"4966","SLMAP",4,8923,-0.0401439561770552,0.000999000999000999,17.9105248451233s
"4967","TADA1",8,9396,-0.0108485004308834,0.079,16.4707088470459s
"4968","DR1",5,9313,-0.0247687917382122,0.000999000999000999,17.034646987915s
"4969","USP22",5,9351,-0.0119379244402303,0.052,16.9646577835083s
"4970","ZZZ3",7,9392,-0.0215204719611368,0.001,15.614844083786s
"4971","TAF5L",8,9396,-0.00972129438529267,0.113,15.8677530288696s
"4972","MBIP",5,9311,-0.0253681796313049,0.000999000999000999,16.3542621135712s
"4973","SUPT20H",8,9396,-0.0137996610978411,0.035,16.7828187942505s
"4974","YEATS2",5,9327,-0.0214936757197267,0.004,16.6597650051117s
"4975","ENY2",3,5253,-0.00525348394911708,0.324,18.0321898460388s
"4976","ATXN7L3",7,9393,-0.0134536707102422,0.045,17.5563719272614s
"4977","KAT14",5,9311,-0.0257899624021387,0.000999000999000999,17.6176450252533s
"4978","ATXN7",5,9351,-0.0108973450066078,0.076,18.5520679950714s
"4979","USP3",5,9349,-0.0140671012197136,0.036,18.4340188503265s
"4980","COX5B",6,9385,-0.0213042664376386,0.002,17.644033908844s
"4981","COX6B1",8,9396,-0.0159719406914192,0.016,17.14266705513s
"4982","ATP5S",5,9243,-0.0328954457405523,0.000999000999000999,16.3746068477631s
"4983","COA6",5,9102,-0.0243216240673042,0.001,18.5696859359741s
"4984","NDUFB8",8,9396,-0.014808365418388,0.025,17.0525171756744s
"4985","NDUFS8",3,3635,0.00130849516544856,0.551,17.2746829986572s
"4986","NDUFA12",8,9396,-0.0129263285778492,0.057,18.2889959812164s
"4987","SDHB",8,9396,-0.014567915846186,0.032,17.0380849838257s
"4988","SDHC",6,9384,-0.0193871079108069,0.003,16.3997099399567s
"4989","UQCRB",8,9396,-0.0193867834819391,0.008,17.1373798847198s
"4990","UQCRFS1",2,463,0.0017395506770087,0.523,17.8626549243927s
"4991","COX4I2",3,2656,-0.0222583729196801,0.074,16.1011519432068s
"4992","TNPO1",6,9387,-0.020175552203729,0.007,14.8607430458069s
"4993","DDX19A",7,9393,-0.0223760206402935,0.002,17.6446719169617s
"4994","NXT2",5,9159,-0.0298419375885946,0.000999000999000999,16.2634298801422s
"4995","SEH1L",3,4922,-0.0519571181094428,0.000999000999000999,17.8682391643524s
"4996","DPH2",5,9232,-0.0259031896330045,0.000999000999000999,16.4556128978729s
"4997","CREM",4,9065,-0.0454411328811944,0.000999000999000999,18.039803981781s
"4998","PRKD3",4,8852,-0.0483894587759745,0.000999000999000999,17.8241448402405s
"4999","PRKD2",4,8852,-0.0485690291620934,0.000999000999000999,16.6286239624023s
"5000","ATF1",4,9031,-0.0397818482543711,0.000999000999000999,17.9143769741058s
"5001","CAMK1D",4,8744,-0.0574628305393305,0.000999000999000999,19.6681098937988s
"5002","CAMK1",4,8744,-0.0570846016536459,0.000999000999000999,19.6718318462372s
"5003","RPS6KA4",4,9015,-0.0439875086196951,0.000999000999000999,19.1597540378571s
"5004","RPS6KA5",4,9096,-0.0399410042476026,0.000999000999000999,19.4875230789185s
"5005","COL5A1",3,4756,-0.0409610102312872,0.000999000999000999,18.0506649017334s
"5006","COL5A2",3,4756,-0.0410193721871598,0.000999000999000999,18.0018601417542s
"5007","COL8A1",4,8582,-0.0432323073968027,0.000999000999000999,19.1214890480042s
"5008","COL8A2",4,8563,-0.0418967626126229,0.000999000999000999,18.9940209388733s
"5009","COL10A1",4,8563,-0.0412607741162643,0.000999000999000999,17.6654179096222s
"5010","COL11A1",4,8827,-0.0536993847262428,0.000999000999000999,18.2748839855194s
"5011","COL12A1",4,8563,-0.0413856151465024,0.000999000999000999,24.0505650043488s
"5012","COL13A1",4,8822,-0.051306115412988,0.000999000999000999,24.5917859077454s
"5013","COL15A1",4,8656,-0.0489263667962452,0.000999000999000999,21.7053878307343s
"5014","COL16A1",3,4803,-0.0366751304765203,0.000999000999000999,21.5232050418854s
"5015","COL22A1",4,8563,-0.0413971307804618,0.000999000999000999,17.1768870353699s
"5016","COL24A1",4,8939,-0.0513938391613107,0.000999000999000999,17.2885451316833s
"5017","COL28A1",4,8563,-0.0414574803854633,0.000999000999000999,15.7005560398102s
"5018","COL5A3",4,8592,-0.0450675609930133,0.000999000999000999,16.0953929424286s
"5019","P3H1",4,8531,-0.0422375382460479,0.000999000999000999,16.1012270450592s
"5020","COL14A1",4,8632,-0.0425466025005391,0.000999000999000999,16.3472850322723s
"5021","COL18A1",3,6919,-0.0344483366517614,0.000999000999000999,17.6504039764404s
"5022","COL21A1",4,8821,-0.050888884950744,0.000999000999000999,16.9124610424042s
"5023","COL25A1",4,8604,-0.0395323478406835,0.000999000999000999,17.2716331481934s
"5024","COL27A1",4,8573,-0.0428266185438639,0.000999000999000999,17.1919801235199s
"5025","SERPINH1",4,8748,-0.0322824970473207,0.000999000999000999,17.6350510120392s
"5026","COL23A1",4,8836,-0.0492726607682219,0.000999000999000999,18.1136620044708s
"5027","GAPDH",7,9396,-0.0175867663210935,0.009,15.7988657951355s
"5028","CSDE1",7,9396,-0.0150897457791808,0.027,14.9983439445496s
"5029","DLC1",4,8848,-0.0553829183478469,0.000999000999000999,17.8599779605865s
"5030","PDCD10",4,9077,-0.0284568552637012,0.000999000999000999,18.2393169403076s
"5031","MOB4",3,6107,-0.0313404718102106,0.000999000999000999,18.4953308105469s
"5032","FGFR1OP2",4,9024,-0.0289837576118275,0.000999000999000999,18.6551389694214s
"5033","STRN4",3,6263,-0.0309307736894493,0.001,18.5990540981293s
"5034","STRN3",3,5979,-0.0301091093439015,0.000999000999000999,18.3737788200378s
"5035","CAB39",4,8872,-0.0343138995373697,0.000999000999000999,18.0251441001892s
"5036","STK26",4,8974,-0.0386567955108409,0.000999000999000999,18.2167780399323s
"5037","ANKHD1",5,9339,-0.035111829782946,0.000999000999000999,17.9419929981232s
"5038","C4orf19",5,9149,-0.0265124705458439,0.000999000999000999,19.4567928314209s
"5039","CTTNBP2NL",4,8837,-0.0398110366582512,0.000999000999000999,17.7825968265533s
"5040","STRIP2",4,8740,-0.0315852297147183,0.000999000999000999,17.7863709926605s
"5041","STRN",4,9089,-0.0242344519336104,0.000999000999000999,18.4930241107941s
"5042","CAB39L",4,8422,-0.0423546312386196,0.000999000999000999,17.3714120388031s
"5043","CTTNBP2",6,9387,-0.0247846540501028,0.001,18.2440321445465s
"5044","STK24",3,5989,-0.0283058561902437,0.003,18.110799074173s
"5045","STRIP1",5,9328,-0.0359691606891481,0.000999000999000999,17.6096200942993s
"5046","RIMS1",4,8836,-0.0256624723271621,0.001,17.5213029384613s
"5047","UNC13A",6,9291,-0.031482006011785,0.000999000999000999,17.8383910655975s
"5048","RAB3GAP2",4,8810,-0.0473585266989797,0.000999000999000999,14.511440038681s
"5049","APBA1",5,9299,-0.031156774993148,0.000999000999000999,17.5634260177612s
"5050","LIN7C",4,8634,-0.0354478348217186,0.000999000999000999,17.7374250888824s
"5051","SLC17A7",5,9261,-0.027919896205995,0.000999000999000999,17.1301491260529s
"5052","RAB3A",4,8833,-0.0232914660818753,0.003,17.9134321212769s
"5053","LIN7B",4,8821,-0.0416448617513086,0.000999000999000999,17.5595641136169s
"5054","STX1A",4,9019,-0.020893480165822,0.003,14.8880658149719s
"5055","SYN1",7,9394,-0.0257618031771482,0.000999000999000999,16.12659907341s
"5056","PPFIA4",4,8737,-0.0389221959754146,0.000999000999000999,17.0232579708099s
"5057","PPFIA1",4,8941,-0.0409718488152359,0.000999000999000999,18.4528121948242s
"5058","PPFIA3",4,8846,-0.0365035187630232,0.000999000999000999,17.9688310623169s
"5059","CASK",7,9396,-0.0215694214177215,0.003,15.0376977920532s
"5060","TSPOAP1",7,9394,-0.0256506280906665,0.000999000999000999,16.3502910137177s
"5061","RIMS2",5,9120,-0.0309312206812643,0.000999000999000999,15.8548600673676s
"5062","GLIPR1",5,9312,-0.0291917980308546,0.000999000999000999,17.9295220375061s
"5063","PLIN2",5,9331,-0.0314210252793498,0.000999000999000999,18.1467680931091s
"5064","CPT2",6,9384,-0.0255603492009009,0.000999000999000999,18.0043909549713s
"5065","CYP1A1",6,9384,-0.0241921067567174,0.002,17.1061289310455s
"5066","ALAS1",4,9097,-0.0287584807481115,0.000999000999000999,17.4200439453125s
"5067","ACSL1",7,9394,-0.0238040139136393,0.001,16.2924740314484s
"5068","FDFT1",4,8959,-0.0324948518669448,0.000999000999000999,13.7263569831848s
"5069","FHL2",3,7096,-0.0286284057918436,0.003,17.522794008255s
"5070","NCOA6",7,9396,-0.011618918951982,0.083,15.0928630828857s
"5071","RGL1",5,9337,-0.0264466238017038,0.001,16.5409009456635s
"5072","GRIP1",4,9136,-0.0243137278266705,0.001,16.7966220378876s
"5073","TIAM2",4,9076,-0.0481542848511323,0.000999000999000999,18.5183618068695s
"5074","TNFRSF21",5,9310,-0.0255792909206821,0.000999000999000999,17.5109589099884s
"5075","NR3C1",7,9396,-0.0204946640147262,0.007,15.6053850650787s
"5076","GRHL1",5,9310,-0.0257699699466483,0.000999000999000999,17.5014300346375s
"5077","PRMT1",3,6839,-0.0333795514564361,0.000999000999000999,18.5537428855896s
"5078","SLC27A1",5,9310,-0.0255327337227551,0.000999000999000999,17.7682168483734s
"5079","FADS1",5,9310,-0.0258215926515317,0.000999000999000999,17.6066868305206s
"5080","G0S2",5,9310,-0.0254787263315827,0.000999000999000999,17.5792078971863s
"5081","ABCB4",5,9310,-0.0257104562565377,0.000999000999000999,17.8432359695435s
"5082","RARA",2,2316,-0.0225341377805625,0.092,15.6458640098572s
"5083","TXNRD1",6,9386,-0.0255965301889166,0.000999000999000999,17.6896820068359s
"5084","CHD9",7,9395,-0.0176018072574092,0.016,19.025319814682s
"5085","PEX11A",5,9310,-0.0258486544869339,0.000999000999000999,17.6370210647583s
"5086","TGS1",7,9396,-0.0133043049147074,0.052,15.2003908157349s
"5087","CARM1",3,7940,-0.0305770923862199,0.000999000999000999,16.3931410312653s
"5088","NR5A2",8,9396,-0.0159488987489315,0.027,16.8373260498047s
"5089","KMT5B",4,8125,-0.0144327310156484,0.053,17.0725371837616s
"5090","PPARD",4,9033,-0.035073769885754,0.000999000999000999,18.4542701244354s
"5091","CALCOCO1",8,9396,-0.0197769810347141,0.009,17.3527801036835s
"5092","RORC",8,9396,-0.00903162911400513,0.141,17.2309138774872s
"5093","TFF1",5,9362,-0.0255672614271313,0.000999000999000999,14.8492360115051s
"5094","NR2C2",4,8894,-0.0302078960988514,0.000999000999000999,17.3823728561401s
"5095","TOM1",6,9381,-0.0239671721852402,0.001,15.8677730560303s
"5096","ATF5",4,7980,-0.0505931721603102,0.000999000999000999,17.7315700054169s
"5097","FLT3",5,9355,-0.0273880194151111,0.000999000999000999,20.9456701278687s
"5098","HOXA7",4,8771,-0.040800816977523,0.000999000999000999,20.5597999095917s
"5099","LYZ",4,8668,-0.0386219544012835,0.000999000999000999,18.8870749473572s
"5100","KLF5",7,9393,-0.0237769584103886,0.000999000999000999,18.7785949707031s
"5101","RUNX1",6,9384,-0.0266091891363932,0.000999000999000999,18.3350539207458s
"5102","PLXNB2",4,8560,-0.0570212077470007,0.000999000999000999,17.9181628227234s
"5103","PLXNB1",4,8876,-0.0598240868355507,0.000999000999000999,17.7499761581421s
"5104","PLXNB3",4,8539,-0.0568585528687412,0.000999000999000999,17.4195191860199s
"5105","ARHGAP35",3,5955,-0.0375227149335685,0.000999000999000999,17.7842669487s
"5106","PTPRC",4,8804,-0.0411852214883871,0.000999000999000999,17.6700050830841s
"5107","CD72",5,9302,-0.0338699909579941,0.000999000999000999,17.5735721588135s
"5108","CEBPG",5,9253,-0.0274482737768698,0.000999000999000999,17.0885610580444s
"5109","DAPK1",4,8894,-0.0447522873735925,0.000999000999000999,17.7876350879669s
"5110","EGR2",2,1631,-0.0432123454324781,0.015,18.6910510063171s
"5111","HSF2",4,8877,-0.0324660334647164,0.000999000999000999,17.9922561645508s
"5112","ID1",5,9324,-0.0303485028555557,0.000999000999000999,17.8681609630585s
"5113","LBP",4,8922,-0.0387954479702683,0.000999000999000999,18.4360890388489s
"5114","MAP3K11",4,9064,-0.0443875253306076,0.000999000999000999,19.0880391597748s
"5115","RPS6KA1",3,6714,-0.0425573805933852,0.000999000999000999,18.2485389709473s
"5116","RPS6KA2",4,9153,-0.0421624389608466,0.000999000999000999,15.8397490978241s
"5117","RPS6KA3",3,6900,-0.0362076525614124,0.000999000999000999,15.4473059177399s
"5118","KLF4",4,8937,-0.031597198676992,0.000999000999000999,17.6400310993195s
"5119","PLXND1",5,9187,-0.0350149676083139,0.000999000999000999,19.5918769836426s
"5120","XPO5",5,9303,-0.0232081908818865,0.001,17.8216879367828s
"5121","DEK",3,7221,-0.035466869637009,0.000999000999000999,15.297691822052s
"5122","BAZ1B",3,6940,-0.0256413539047283,0.005,14.6078360080719s
"5123","DDX21",3,7040,-0.00671148253883465,0.245,16.6462080478668s
"5124","ELN",5,8877,-0.0496113572983771,0.000999000999000999,19.4407441616058s
"5125","LOX",5,8779,-0.0463068453523179,0.000999000999000999,18.1089730262756s
"5126","LOXL1",5,8779,-0.0459517259662888,0.000999000999000999,17.9230058193207s
"5127","LOXL2",5,8779,-0.0462125584193224,0.000999000999000999,17.937931060791s
"5128","MFAP2",4,8478,-0.0267182963243625,0.000999000999000999,16.9571828842163s
"5129","MFAP3",5,8478,-0.0270101650204628,0.000999000999000999,17.4871470928192s
"5130","MFAP4",5,8478,-0.0266514106871514,0.000999000999000999,17.3891398906708s
"5131","MFAP5",4,8478,-0.0270687127430698,0.000999000999000999,17.5360140800476s
"5132","LOXL4",5,8779,-0.0458494414809411,0.000999000999000999,18.7668690681458s
"5133","LOXL3",5,8779,-0.0461969140844578,0.000999000999000999,18.0411651134491s
"5134","KHDRBS1",3,6488,-0.0731377613105784,0.000999000999000999,15.2561891078949s
"5135","TXLNA",4,8395,-0.0236005240606073,0.002,16.4562480449677s
"5136","YLPM1",3,4445,-0.0370362712138883,0.000999000999000999,17.2084848880768s
"5137","MCRS1",7,9395,-0.0199295422194203,0.002,18.755108833313s
"5138","EPC2",8,9396,-0.0164717401067902,0.017,17.1475529670715s
"5139","NCL",5,9374,-0.0280348665025554,0.000999000999000999,17.8821001052856s
"5140","MBTD1",4,8284,-0.0278908584486883,0.000999000999000999,16.6867399215698s
"5141","MRGBP",4,8838,-0.0355046159247756,0.000999000999000999,17.6262679100037s
"5142","EPC1",4,8837,-0.0359707670455294,0.000999000999000999,17.0598030090332s
"5143","MORF4L2",3,5764,-0.0397673194190427,0.000999000999000999,17.7937560081482s
"5144","CLGN",4,8853,-0.0360736581705695,0.000999000999000999,17.7925479412079s
"5145","SIL1",5,8870,-0.035289158518987,0.000999000999000999,17.7540929317474s
"5146","SCARF1",4,8838,-0.0392822380061537,0.000999000999000999,17.3039219379425s
"5147","PDIA4",5,9206,-0.0267596440160169,0.000999000999000999,17.776615858078s
"5148","SEC63",4,8244,-0.0324548811901927,0.000999000999000999,16.0613088607788s
"5149","KPNA3",3,4867,-0.0451360278761296,0.000999000999000999,16.1854009628296s
"5150","PPM1G",5,9293,-0.0298451405487933,0.000999000999000999,15.6515920162201s
"5151","IPO9",4,7980,-0.0261635172789144,0.001,16.5933339595795s
"5152","IPO5",7,9394,-0.0117516975701199,0.068,16.9340400695801s
"5153","GAR1",2,766,-0.0226407000849104,0.224,17.3877069950104s
"5154","NEMF",2,278,-0.0477212155143605,0.207,16.2807478904724s
"5155","PRDX6",8,9396,-0.0143460622783943,0.038,15.9506139755249s
"5156","GABARAP",8,9396,-0.0114894133907874,0.064,17.2625861167908s
"5157","GABARAPL2",7,9392,-0.0117484630957871,0.071,16.7424371242523s
"5158","GABARAPL1",7,9392,-0.0115119867067834,0.073,17.3582618236542s
"5159","WIPI2",7,9392,-0.0179295645803539,0.008,16.9730319976807s
"5160","MAP1LC3C",7,9392,-0.0107037945129053,0.087,17.0760130882263s
"5161","ATG16L1",2,612,0.0219191126315766,0.726,17.6290919780731s
"5162","ATG3",5,9308,-0.0271067023988488,0.000999000999000999,17.280709028244s
"5163","MAP1LC3B",5,9318,-0.015327136267068,0.028,17.3380889892578s
"5164","ATG10",5,9233,-0.0246970576924948,0.000999000999000999,16.1894881725311s
"5165","MAP1LC3A",5,9318,-0.015505703783863,0.027,17.7072739601135s
"5166","ATG12",5,9327,-0.0202901111233648,0.004,17.2138102054596s
"5167","ATG5",5,9331,-0.0218978365126016,0.003,17.4386510848999s
"5168","TTLL12",4,8883,-0.042964490253646,0.000999000999000999,18.004998922348s
"5169","TTC1",5,9306,-0.0339711580131789,0.000999000999000999,15.691871881485s
"5170","RNASEH2B",3,4185,-0.0376754655858855,0.001,16.6002290248871s
"5171","RNASEH2C",3,3749,-0.145805719800197,0.000999000999000999,15.5517768859863s
"5172","DEFB1",5,9107,-0.0279257701100398,0.000999000999000999,17.3818650245667s
"5173","DEFB132",5,8874,-0.0309618472144636,0.000999000999000999,16.383936882019s
"5174","NMRK1",4,6051,-0.0346540772159363,0.000999000999000999,13.9958291053772s
"5175","SDHA",8,9396,-0.0186925005729166,0.01,16.7155060768127s
"5176","SELE",4,9021,-0.0428385426594768,0.000999000999000999,16.5276579856873s
"5177","USP46",5,9346,-0.027302686202922,0.000999000999000999,18.2402441501617s
"5178","BSG",4,8916,-0.0517279153020196,0.000999000999000999,18.2778160572052s
"5179","GRK3",7,9394,-0.0248822674197422,0.000999000999000999,17.9248998165131s
"5180","GNAL",4,8919,-0.0330794431712029,0.000999000999000999,17.7834680080414s
"5181","HIBADH",8,9396,-0.0140784103599494,0.036,16.7555329799652s
"5182","PHOSPHO2",3,301,-0.0679066699604934,0.068,17.2000451087952s
"5183","PNPO",3,686,-0.0522571526795777,0.052,21.7195751667023s
"5184","JUNB",3,7300,-0.0586389785730458,0.000999000999000999,18.7076489925385s
"5185","BOLA3",6,9132,-0.0176014846184147,0.012,16.7918040752411s
"5186","BOLA1",2,34,-0.154165763354293,0.142,19.2138910293579s
"5187","OSGEP",3,3586,-0.0628610627284509,0.000999000999000999,16.2197148799896s
"5188","TBC1D23",4,4769,-0.0485799598435803,0.000999000999000999,17.6752309799194s
"5189","API5",3,3587,-0.071503478749987,0.000999000999000999,16.5691111087799s
"5190","DNAH5",4,8665,-0.0448056755673283,0.000999000999000999,14.1590688228607s
"5191","DNAH6",4,8405,-0.0472899873080222,0.000999000999000999,16.6172621250153s
"5192","RAB3GAP1",4,8757,-0.0550169437317559,0.000999000999000999,17.1505839824677s
"5193","RAB18",4,8677,-0.0451413623119555,0.000999000999000999,18.1203150749207s
"5194","BICD2",4,8586,-0.0505277376839573,0.000999000999000999,17.5717179775238s
"5195","DNAH1",4,8665,-0.0442955797125845,0.000999000999000999,14.8483741283417s
"5196","BICD1",4,8586,-0.0508093614632416,0.000999000999000999,17.6838538646698s
"5197","AHCYL1",4,8661,-0.0260765219276065,0.000999000999000999,17.7867760658264s
"5198","ANP32A",3,6163,-0.038609122960895,0.000999000999000999,15.303505897522s
"5199","RRAGB",6,9385,-0.0219691153388402,0.001,17.8711340427399s
"5200","SLC38A9",5,9090,-0.0432158722670317,0.000999000999000999,18.7406580448151s
"5201","CD177",9,9396,-0.0274046559010663,0.000999000999000999,17.5654900074005s
"5202","THBD",4,8822,-0.0431133656430772,0.000999000999000999,17.5391781330109s
"5203","ESYT1",6,9371,-0.0204717284570686,0.001,18.6324441432953s
"5204","DERL1",5,9351,-0.0184160467688676,0.007,17.9969890117645s
"5205","NDUFS3",8,9396,-0.0111814336936743,0.076,17.3967831134796s
"5206","GPD1L",4,8248,-0.0583942620691274,0.000999000999000999,16.6839599609375s
"5207","GPD1",4,8060,-0.0433967072406592,0.000999000999000999,16.0684280395508s
"5208","GPD2",4,8324,-0.0428006856804326,0.000999000999000999,19.3495438098907s
"5209","AGK",9,9396,-0.01982510142218,0.005,18.5655930042267s
"5210","GNPAT",4,7399,-0.0421016076833004,0.000999000999000999,18.4684219360352s
"5211","POP7",6,9371,-0.00992516459634637,0.085,16.2673809528351s
"5212","ASCC3",2,778,-0.0349913191550198,0.114,17.6106081008911s
"5213","NOP10",7,9395,-0.00659557623835449,0.204,17.4050960540771s
"5214","SDS",4,8620,-0.0224710226374394,0.003,17.0444219112396s
"5215","SDSL",4,8620,-0.0226743036289842,0.004,17.3617811203003s
"5216","SPTSSB",5,8776,-0.0367251196895051,0.000999000999000999,17.7715458869934s
"5217","SPTSSA",5,8764,-0.0370018953883333,0.000999000999000999,18.036337852478s
"5218","ZDHHC9",5,7679,-0.0486047704722138,0.000999000999000999,20.0731070041656s
"5219","GOLGA7",5,7679,-0.0491826722583255,0.000999000999000999,19.640398979187s
"5220","SPTLC3",4,7548,-0.046590044742582,0.000999000999000999,18.9003019332886s
"5221","PSPH",4,7457,-0.0462114889589182,0.000999000999000999,18.7304050922394s
"5222","SRR",4,8364,-0.0183359721634995,0.016,16.5985841751099s
"5223","SHMT1",4,9011,-0.0312993438557371,0.000999000999000999,17.7953119277954s
"5224","SHMT2",3,6072,-0.0459598200847799,0.000999000999000999,18.0047891139984s
"5225","ORMDL3",5,7679,-0.0489696117192523,0.000999000999000999,19.1696000099182s
"5226","SPTLC2",4,7548,-0.0466675975308308,0.000999000999000999,18.6908447742462s
"5227","PNLIPRP3",4,8141,-0.0390244222733249,0.000999000999000999,19.6731770038605s
"5228","CYP11A1",8,9396,-0.0115525946827196,0.082,15.5583081245422s
"5229","CYP27A1",6,9383,-0.0281637547758234,0.000999000999000999,16.6838319301605s
"5230","DHCR7",4,8633,-0.0431944872479275,0.000999000999000999,16.6750221252441s
"5231","DHCR24",6,9362,-0.0234229043128937,0.000999000999000999,15.5236368179321s
"5232","ACSL3",8,9396,-0.00724256360888385,0.187,16.4550688266754s
"5233","ACSL4",8,9396,-0.006947061176095,0.192,16.493803024292s
"5234","ACSL6",8,9396,-0.00938807609482961,0.121,15.9748919010162s
"5235","LIPA",5,9062,-0.0330120609718806,0.000999000999000999,15.3540599346161s
"5236","LIPE",4,8963,-0.0333962526200703,0.000999000999000999,17.7596180438995s
"5237","STS",5,9111,-0.0325454401537394,0.000999000999000999,15.7995669841766s
"5238","ACSL5",8,9396,-0.00692847752709328,0.192,16.0639271736145s
"5239","PNPLA2",4,8141,-0.0386509519446335,0.000999000999000999,19.0758860111237s
"5240","SULT2B1",5,9100,-0.0332554522538318,0.000999000999000999,15.8430910110474s
"5241","MOGAT2",4,8022,-0.0376516329029163,0.000999000999000999,19.8831889629364s
"5242","PNPLA3",4,8141,-0.0391532896211954,0.000999000999000999,19.3342180252075s
"5243","DGAT2",4,7040,-0.0435296455884669,0.000999000999000999,19.3869338035583s
"5244","CH25H",5,9058,-0.0341290535808748,0.000999000999000999,16.6626880168915s
"5245","LIPG",4,8141,-0.0390671509063667,0.000999000999000999,20.7276568412781s
"5246","IFI44L",7,9393,-0.0220664032984221,0.002,18.122015953064s
"5247","RTP4",7,9390,-0.0229762683360065,0.001,19.3655250072479s
"5248","PARP12",6,9372,-0.0260606785742497,0.000999000999000999,19.3295509815216s
"5249","DPYD",7,9395,-0.00984871302102588,0.109,17.5613749027252s
"5250","PFAS",4,8964,-0.0180050848771102,0.01,18.5091729164124s
"5251","RAD18",5,9348,-0.0290902895948024,0.000999000999000999,18.498251914978s
"5252","MALSU1",3,601,-0.0450182209404619,0.094,18.1600470542908s
"5253","MRPL30",2,252,-0.130409225535246,0.007,16.8073210716248s
"5254","TXNDC9",2,585,-0.0204014978440351,0.278,14.9592821598053s
"5255","ARFGEF2",3,5992,-0.0393743881095406,0.000999000999000999,18.4621539115906s
"5256","FKBP9",3,3295,-0.0312472129256563,0.015,16.4649209976196s
"5257","GBA",4,8656,-0.0111049249446848,0.108,17.4974570274353s
"5258","EHD2",4,8802,-0.0171933104742101,0.021,17.818571805954s
"5259","KPNA4",3,5638,-0.0420043929678024,0.000999000999000999,17.5729310512543s
"5260","PDCL",4,8914,-0.0252822909441765,0.001,17.9403970241547s
"5261","WRAP53",2,357,-0.0940879866467642,0.015,16.0497109889984s
"5262","KIF13A",3,3295,-0.0256269085675875,0.037,16.8699510097504s
"5263","C1QBP",3,6072,-0.0568330728002609,0.000999000999000999,16.5821318626404s
"5264","PDCL3",5,9254,-0.0131265087961788,0.049,15.3222031593323s
"5265","USP11",2,403,-0.050993028005954,0.092,17.0273680686951s
"5266","LONP2",3,4965,-0.0286211055277837,0.009,16.3157691955566s
"5267","RGS11",3,4981,-0.0265359227706253,0.008,19.2696468830109s
"5268","RGS9",4,8834,-0.0200621752290044,0.007,16.6835949420929s
"5269","SPHK1",5,9369,-0.0231629950679595,0.002,16.8239641189575s
"5270","RGS6",4,8814,-0.0193178246877162,0.012,19.788810968399s
"5271","GCN1",4,8807,-0.0240473149703891,0.001,16.0803949832916s
"5272","TTC8",4,8716,-0.0214531571465991,0.005,15.9304230213165s
"5273","BBS5",4,8716,-0.0212249636619781,0.006,16.2033679485321s
"5274","BBS12",3,3256,-0.0163965613468282,0.098,15.420557975769s
"5275","BBS9",4,8716,-0.0214599189475817,0.004,16.03662109375s
"5276","BBS7",4,8716,-0.0211985593359119,0.005,16.0419890880585s
"5277","DNAJA4",3,3455,-0.0272309782028028,0.03,15.5260438919067s
"5278","BBS1",4,8716,-0.0212468292311656,0.006,16.1132960319519s
"5279","PEX19",3,4618,-0.0578764958811249,0.000999000999000999,15.9964859485626s
"5280","BBS2",4,8716,-0.0209483980244554,0.006,15.9857571125031s
"5281","BBS4",4,8716,-0.0214618154757428,0.004,15.8863639831543s
"5282","BBS10",2,395,-0.0354339725111844,0.174,15.8203949928284s
"5283","MKKS",2,395,-0.0579527587799745,0.066,15.6967918872833s
"5284","BBIP1",4,8716,-0.0210499366116856,0.006,15.8528919219971s
"5285","TXNL1",4,8858,-0.02814665731126,0.000999000999000999,15.9652230739594s
"5286","DNAJA1",7,9396,-0.0100677090773652,0.102,13.4438328742981s
"5287","NUDT19",5,8893,-0.030520374329914,0.000999000999000999,16.3352930545807s
"5288","NPC1",5,8235,-0.0239723136212042,0.000999000999000999,15.5008201599121s
"5289","SLC9A3R2",4,8892,-0.029841454535793,0.000999000999000999,16.1324269771576s
"5290","GZMH",5,9312,-0.0278990380328774,0.000999000999000999,15.8001549243927s
"5291","GZMA",4,8970,-0.0315869936458254,0.000999000999000999,16.228404045105s
"5292","NKG7",5,9160,-0.0416338795043151,0.000999000999000999,14.6326351165771s
"5293","PRF1",4,8740,-0.0339615515178769,0.000999000999000999,15.9161808490753s
